Temp Definition °C,Dew Point Definition °C,Rel Hum Definition %,Precip. Amount Definition mm,Wind Dir Definition 10's deg,Wind Spd Definition km/h,Visibility Definition km,Stn Press Definition kPa,Hmdx Definition,Wind Chill Definition,Weather Definition,datetime
21.3,12.4,57,0.0,6.0,11,16.1,99.79,,,LegendNANA,2023-06-10 18:00:00
20.2,13.6,65,0.0,10.0,8,16.1,99.79,,,LegendNANA,2023-06-10 19:00:00
18.4,14.7,79,0.0,22.0,8,16.1,99.8,,,LegendNANA,2023-06-10 20:00:00
18.4,14.7,79,0.0,25.0,9,16.1,99.86,,,LegendNANA,2023-06-10 21:00:00
18.9,13.4,70,0.0,9.0,17,16.1,99.87,,,LegendNANA,2023-06-10 22:00:00
19.2,12.8,66,0.0,,0,16.1,99.89,,,LegendNANA,2023-06-10 23:00:00
19.0,13.4,70,0.0,13,11,16.1,99.91,,,LegendNANA,2023-06-11 00:00:00
20.5,8.9,47,0.0,3,11,16.1,99.88,,,LegendNANA,2023-06-11 01:00:00
19.2,10.5,57,0.0,17,8,12.9,99.88,,,LegendNANA,2023-06-11 02:00:00
16.9,14.0,83,0.0,15,5,16.1,99.9,,,LegendNANA,2023-06-11 03:00:00
16.7,14.2,85,0.0,8,5,16.1,99.88,,,LegendNANA,2023-06-11 04:00:00
17.1,13.5,79,0.0,7,13,16.1,99.86,,,LegendNANA,2023-06-11 05:00:00
16.6,14.5,87,0.0,7,13,16.1,99.91,,,LegendNANA,2023-06-11 06:00:00
16.8,14.5,86,0.0,6,13,16.1,99.94,,,LegendNANA,2023-06-11 07:00:00
17.0,14.9,88,0.0,LegendMM,4,16.1,100.05,,,LegendNANA,2023-06-11 08:00:00
18.5,13.8,74,0.0,27,9,16.1,100.06,,,Rain,2023-06-11 09:00:00
19.8,13.7,67,0.0,35,8,16.1,100.02,,,Rain,2023-06-11 10:00:00
22.1,14.4,61,0.0,34,17,16.1,99.98,26.0,,LegendNANA,2023-06-11 11:00:00
22.3,13.9,58,0.0,36,9,16.1,99.98,26.0,,LegendNANA,2023-06-11 12:00:00
18.6,15.3,81,0.0,9,17,16.1,99.96,,,LegendNANA,2023-06-11 13:00:00
19.0,15.3,79,0.0,9,17,16.1,99.97,,,LegendNANA,2023-06-11 14:00:00
17.5,14.2,81,0.0,8,17,16.1,99.95,,,LegendNANA,2023-06-11 15:00:00
17.7,13.9,78,0.0,7,22,16.1,99.92,,,LegendNANA,2023-06-11 16:00:00
17.9,13.6,76,0.0,7,24,16.1,99.88,,,LegendNANA,2023-06-11 17:00:00
17.5,12.9,74,0.0,8,17,16.1,99.96,,,LegendNANA,2023-06-11 18:00:00
17.0,14.7,86,0.2,8,15,16.1,99.97,,,Rain,2023-06-11 19:00:00
17.5,14.8,84,0.8,4,24,8.1,99.89,,,Rain,2023-06-11 20:00:00
16.8,15.0,89,1.2,6,18,6.4,99.98,,,"Rain, Fog",2023-06-11 21:00:00
16.7,14.4,86,0.8,5,22,14.5,99.88,,,Rain,2023-06-11 22:00:00
16.1,14.5,90,0.8,6,30,16.1,99.8,,,Rain,2023-06-11 23:00:00
16.2,13.9,86,1.0,5,32,14.5,99.64,,,Rain,2023-06-12 00:00:00
16.2,13.7,85,1.2,5,34,12.9,99.48,,,Rain,2023-06-12 01:00:00
15.7,14.3,91,2.0,5,41,9.7,99.39,,,"Rain, Fog",2023-06-12 02:00:00
15.8,14.4,91,0.2,6,35,16.1,99.33,,,Rain,2023-06-12 03:00:00
15.9,14.8,93,2.8,6,37,9.7,99.29,,,"Rain, Fog",2023-06-12 04:00:00
15.9,15.0,94,3.0,6,37,16.1,99.27,,,Rain,2023-06-12 05:00:00
15.7,14.8,94,2.2,7,34,6.4,99.26,,,"Rain, Fog",2023-06-12 06:00:00
15.2,14.4,95,3.0,6,34,8.1,99.21,,,"Rain, Fog",2023-06-12 07:00:00
14.9,14.6,98,4.8,6,28,4.8,99.23,,,"Rain, Fog",2023-06-12 08:00:00
14.9,14.8,99,5.8,6,28,4.0,99.2,,,"Rain, Fog",2023-06-12 09:00:00
15.3,15.2,99,3.8,5,28,4.8,99.15,,,"Rain, Fog",2023-06-12 10:00:00
15.5,15.4,99,7.2,6,18,3.2,99.13,,,"Rain, Fog",2023-06-12 11:00:00
15.7,15.6,99,6.0,6,30,4.8,99.07,,,"Rain, Fog",2023-06-12 12:00:00
16.1,16.0,99,1.8,5,32,4.8,99.01,,,"Rain, Fog",2023-06-12 13:00:00
16.3,16.1,99,0.2,7,26,4.8,98.98,,,"Rain, Fog",2023-06-12 14:00:00
17.0,16.7,98,0.8,LegendMM,5,6.4,99.02,,,"Rain, Fog",2023-06-12 15:00:00
18.5,17.5,94,0.2,27,21,16.1,99.02,,,LegendNANA,2023-06-12 16:00:00
19.1,15.9,82,0.0,29,30,16.1,99.09,,,LegendNANA,2023-06-12 17:00:00
17.3,13.5,78,0.0,29,35,16.1,99.2,,,LegendNANA,2023-06-12 18:00:00
16.0,12.3,79,0.0,27,32,16.1,99.36,,,LegendNANA,2023-06-12 19:00:00
14.9,11.4,79,0.0,29,30,16.1,99.44,,,LegendNANA,2023-06-12 20:00:00
14.7,11.3,80,0.0,28,28,16.1,99.5,,,LegendNANA,2023-06-12 21:00:00
14.3,11.5,83,0.0,24,18,16.1,99.52,,,LegendNANA,2023-06-12 22:00:00
13.9,11.3,84,0.0,24,13,16.1,99.52,,,LegendNANA,2023-06-12 23:00:00
13.9,11.4,85,0.0,26,15,16.1,99.5,,,LegendNANA,2023-06-13 00:00:00
13.7,11.8,88,0.0,23,17,16.1,99.51,,,LegendNANA,2023-06-13 01:00:00
13.8,11.7,87,0.0,24,18,16.1,99.51,,,LegendNANA,2023-06-13 02:00:00
13.6,11.0,84,0.0,24,17,16.1,99.5,,,LegendNANA,2023-06-13 03:00:00
13.0,10.2,83,0.0,24,18,16.1,99.53,,,LegendNANA,2023-06-13 04:00:00
12.5,9.7,83,0.0,24,18,16.1,99.54,,,LegendNANA,2023-06-13 05:00:00
12.9,9.6,80,0.0,24,15,16.1,99.6,,,LegendNANA,2023-06-13 06:00:00
14.4,9.5,72,0.0,25,18,16.1,99.57,,,LegendNANA,2023-06-13 07:00:00
14.9,10.3,74,0.0,23,17,16.1,99.57,,,LegendNANA,2023-06-13 08:00:00
16.0,10.5,70,0.0,18,15,16.1,99.56,,,LegendNANA,2023-06-13 09:00:00
16.7,11.2,70,0.0,17,18,16.1,99.58,,,LegendNANA,2023-06-13 10:00:00
17.3,11.3,68,0.0,17,21,16.1,99.56,,,LegendNANA,2023-06-13 11:00:00
18.2,11.5,65,0.0,16,18,16.1,99.55,,,LegendNANA,2023-06-13 12:00:00
18.5,11.0,61,0.0,14,21,16.1,99.51,,,LegendNANA,2023-06-13 13:00:00
16.3,12.3,77,0.0,14,15,16.1,99.51,,,Rain,2023-06-13 14:00:00
17.3,11.2,67,0.0,9,13,16.1,99.49,,,LegendNANA,2023-06-13 15:00:00
16.4,12.1,76,0.0,7,13,16.1,99.47,,,LegendNANA,2023-06-13 16:00:00
15.9,11.8,77,0.0,18,8,16.1,99.51,,,Rain,2023-06-13 17:00:00
13.4,12.1,92,2.8,15,9,11.3,99.54,,,Rain,2023-06-13 18:00:00
13.8,12.2,90,0.5,6,15,16.1,99.45,,,LegendNANA,2023-06-13 19:00:00
13.6,11.8,89,0.0,8,11,16.1,99.41,,,LegendNANA,2023-06-13 20:00:00
13.8,11.1,84,0.0,14,15,16.1,99.4,,,LegendNANA,2023-06-13 21:00:00
13.6,12.2,91,0.0,8,11,16.1,99.33,,,LegendNANA,2023-06-13 22:00:00
13.6,12.3,92,0.0,6,13,16.1,99.3,,,LegendNANA,2023-06-13 23:00:00
14.1,13.0,93,0.0,7,17,16.1,99.26,,,LegendNANA,2023-06-14 00:00:00
13.8,13.0,95,0.0,6,17,16.1,99.22,,,LegendNANA,2023-06-14 01:00:00
13.6,12.7,94,0.0,6,17,16.1,99.14,,,LegendNANA,2023-06-14 02:00:00
13.3,12.3,94,0.0,6,15,16.1,99.08,,,LegendNANA,2023-06-14 03:00:00
13.2,12.3,94,0.0,5,18,16.1,99.05,,,LegendNANA,2023-06-14 04:00:00
13.5,12.1,91,0.0,4,15,16.1,99.01,,,LegendNANA,2023-06-14 05:00:00
13.7,11.9,89,0.0,2,17,16.1,98.99,,,LegendNANA,2023-06-14 06:00:00
14.9,12.1,83,0.0,3,17,16.1,99.02,,,LegendNANA,2023-06-14 07:00:00
16.8,12.1,74,0.0,4,11,16.1,99.02,,,LegendNANA,2023-06-14 08:00:00
18.2,12.2,68,0.0,8,11,16.1,98.99,,,LegendNANA,2023-06-14 09:00:00
18.4,11.4,63,0.0,LegendMM,15,16.1,99.0,,,LegendNANA,2023-06-14 10:00:00
17.3,12.3,72,0.0,13,11,16.1,99.04,,,LegendNANA,2023-06-14 11:00:00
14.4,13.3,93,5.3,8,13,8.1,99.11,,,"Rain, Fog",2023-06-14 12:00:00
14.9,14.0,94,0.5,9,17,12.9,99.15,,,Rain,2023-06-14 13:00:00
15.2,13.8,91,0.5,14,13,16.1,99.18,,,Rain,2023-06-14 14:00:00
15.7,13.7,88,0.0,18,15,16.1,99.18,,,LegendNANA,2023-06-14 15:00:00
15.0,12.9,87,0.0,9,9,16.1,99.25,,,LegendNANA,2023-06-14 16:00:00
15.5,13.2,86,0.0,20,11,16.1,99.25,,,LegendNANA,2023-06-14 17:00:00
15.9,14.1,89,0.0,24,15,16.1,99.28,,,LegendNANA,2023-06-14 18:00:00
15.5,14.1,91,0.0,22,11,16.1,99.33,,,LegendNANA,2023-06-14 19:00:00
15.2,13.9,92,0.0,LegendMM,4,16.1,99.35,,,LegendNANA,2023-06-14 20:00:00
14.6,14.0,96,0.0,23,5,16.1,99.42,,,LegendNANA,2023-06-14 21:00:00
15.3,14.7,96,0.0,26,8,16.1,99.42,,,LegendNANA,2023-06-14 22:00:00
15.5,12.5,82,0.0,26,9,16.1,99.41,,,LegendNANA,2023-06-14 23:00:00
15.9,10.9,72,0.0,30,9,16.1,99.42,,,LegendNANA,2023-06-15 00:00:00
15.5,10.5,72,0.0,30,11,16.1,99.42,,,LegendNANA,2023-06-15 01:00:00
14.3,10.0,75,0.0,30,11,16.1,99.42,,,LegendNANA,2023-06-15 02:00:00
14.3,9.0,70,0.0,32,9,16.1,99.42,,,LegendNANA,2023-06-15 03:00:00
13.6,8.3,70,0.0,30,9,16.1,99.45,,,LegendNANA,2023-06-15 04:00:00
12.5,9.4,81,0.0,26,11,16.1,99.52,,,LegendNANA,2023-06-15 05:00:00
13.9,9.6,75,0.0,26,8,16.1,99.57,,,LegendNANA,2023-06-15 06:00:00
15.1,10.3,73,0.0,25,9,16.1,99.6,,,LegendNANA,2023-06-15 07:00:00
14.7,10.6,76,0.0,23,17,16.1,99.64,,,LegendNANA,2023-06-15 08:00:00
15.4,11.7,78,0.0,23,11,16.1,99.66,,,LegendNANA,2023-06-15 09:00:00
15.9,13.1,83,0.0,22,13,16.1,99.68,,,LegendNANA,2023-06-15 10:00:00
15.9,12.8,82,0.0,22,17,16.1,99.69,,,LegendNANA,2023-06-15 11:00:00
16.8,13.0,78,0.0,21,17,16.1,99.65,,,LegendNANA,2023-06-15 12:00:00
17.9,13.9,77,0.0,21,13,16.1,99.62,,,LegendNANA,2023-06-15 13:00:00
17.5,13.4,77,0.0,20,15,16.1,99.62,,,LegendNANA,2023-06-15 14:00:00
17.6,13.8,78,0.0,19,11,16.1,99.62,,,LegendNANA,2023-06-15 15:00:00
17.5,14.6,83,0.0,27,9,16.1,99.62,,,LegendNANA,2023-06-15 16:00:00
17.4,15.2,87,0.0,27,13,16.1,99.63,,,LegendNANA,2023-06-15 17:00:00
16.8,15.5,92,0.0,25,5,16.1,99.64,,,LegendNANA,2023-06-15 18:00:00
16.9,15.6,92,0.0,26,8,16.1,99.65,,,LegendNANA,2023-06-15 19:00:00
18.8,14.2,74,0.0,30,8,16.1,99.71,,,LegendNANA,2023-06-15 20:00:00
18.5,13.8,74,0.0,32,8,16.1,99.77,,,LegendNANA,2023-06-15 21:00:00
17.1,14.4,84,0.2,32,13,16.1,99.8,,,Rain,2023-06-15 22:00:00
16.9,15.1,89,1.2,35,13,14.5,99.78,,,Rain,2023-06-15 23:00:00
16.9,14.0,83,0.0,35,17,16.1,99.76,,,LegendNANA,2023-06-16 00:00:00
16.3,14.0,86,0.0,29,8,16.1,99.76,,,LegendNANA,2023-06-16 01:00:00
16.0,13.2,83,0.0,31,9,16.1,99.77,,,LegendNANA,2023-06-16 02:00:00
15.0,13.6,91,0.0,26,8,16.1,99.75,,,LegendNANA,2023-06-16 03:00:00
14.6,12.8,89,0.0,29,8,16.1,99.77,,,LegendNANA,2023-06-16 04:00:00
15.0,13.0,88,0.0,33,8,16.1,99.77,,,LegendNANA,2023-06-16 05:00:00
15.3,13.1,87,0.0,32,11,16.1,99.8,,,LegendNANA,2023-06-16 06:00:00
15.7,13.2,85,0.0,35,8,16.1,99.84,,,LegendNANA,2023-06-16 07:00:00
17.1,13.8,81,0.0,32,15,16.1,99.87,,,LegendNANA,2023-06-16 08:00:00
17.5,13.9,79,0.0,32,11,16.1,99.89,,,LegendNANA,2023-06-16 09:00:00
19.3,15.1,77,0.0,5,11,16.1,99.89,,,LegendNANA,2023-06-16 10:00:00
20.0,14.9,72,0.0,LegendMM,8,16.1,99.88,,,LegendNANA,2023-06-16 11:00:00
19.5,15.4,77,0.0,16,9,16.1,99.86,,,LegendNANA,2023-06-16 12:00:00
18.6,15.4,81,0.0,18,13,16.1,99.83,,,LegendNANA,2023-06-16 13:00:00
18.7,15.3,80,0.0,17,11,16.1,99.82,,,LegendNANA,2023-06-16 14:00:00
18.6,16.1,85,0.0,23,9,16.1,99.83,,,LegendNANA,2023-06-16 15:00:00
18.1,16.0,87,0.0,25,9,16.1,99.82,,,LegendNANA,2023-06-16 16:00:00
18.5,16.0,85,0.0,22,13,14.5,99.78,,,LegendNANA,2023-06-16 17:00:00
22.3,14.0,59,0.0,33,21,16.1,99.86,26.0,,LegendNANA,2023-06-16 18:00:00
20.2,14.5,70,0.0,LegendMM,8,16.1,99.94,,,LegendNANA,2023-06-16 19:00:00
20.7,13.3,62,0.0,32,13,16.1,99.94,,,LegendNANA,2023-06-16 20:00:00
19.6,12.5,63,0.0,34,17,16.1,100.0,,,LegendNANA,2023-06-16 21:00:00
18.9,11.8,63,0.0,35,13,16.1,100.03,,,LegendNANA,2023-06-16 22:00:00
17.9,11.3,65,0.0,33,11,16.1,100.07,,,LegendNANA,2023-06-16 23:00:00
17.2,11.5,69,0.0,32,13,16.1,100.07,,,LegendNANA,2023-06-17 00:00:00
16.5,11.7,73,0.0,33,17,16.1,100.05,,,LegendNANA,2023-06-17 01:00:00
15.9,11.7,76,0.0,32,17,16.1,100.02,,,LegendNANA,2023-06-17 02:00:00
15.6,11.6,77,0.0,33,15,16.1,100.04,,,LegendNANA,2023-06-17 03:00:00
15.2,11.4,78,0.0,33,17,16.1,100.04,,,LegendNANA,2023-06-17 04:00:00
15.3,11.1,76,0.0,33,15,16.1,100.1,,,LegendNANA,2023-06-17 05:00:00
15.4,11.2,76,0.0,33,15,16.1,100.11,,,LegendNANA,2023-06-17 06:00:00
17.7,11.2,65,0.0,32,11,16.1,100.12,,,LegendNANA,2023-06-17 07:00:00
20.3,10.6,53,0.0,33,13,16.1,100.12,,,LegendNANA,2023-06-17 08:00:00
21.6,9.7,46,0.0,34,21,16.1,100.12,,,LegendNANA,2023-06-17 09:00:00
22.8,10.5,45,0.0,30,26,16.1,100.11,,,LegendNANA,2023-06-17 10:00:00
23.4,9.2,40,0.0,1,18,16.1,100.11,,,LegendNANA,2023-06-17 11:00:00
24.2,8.1,35,0.0,33,26,16.1,100.11,25.0,,LegendNANA,2023-06-17 12:00:00
24.6,6.7,31,0.0,33,32,16.1,100.06,,,LegendNANA,2023-06-17 13:00:00
24.8,6.7,31,0.0,33,22,16.1,100.04,25.0,,LegendNANA,2023-06-17 14:00:00
25.0,3.0,24,0.0,33,30,16.1,100.04,,,LegendNANA,2023-06-17 15:00:00
24.8,3.7,25,0.0,34,26,16.1,100.05,,,LegendNANA,2023-06-17 16:00:00
24.2,2.4,24,0.0,32,32,16.1,100.06,,,LegendNANA,2023-06-17 17:00:00
23.5,1.9,24,0.0,32,34,16.1,100.08,,,LegendNANA,2023-06-17 18:00:00
22.8,1.8,25,0.0,32,24,16.1,100.13,,,LegendNANA,2023-06-17 19:00:00
21.6,2.8,29,0.0,32,18,16.1,100.18,,,LegendNANA,2023-06-17 20:00:00
20.7,2.8,30,0.0,32,9,16.1,100.22,,,LegendNANA,2023-06-17 21:00:00
20.2,4.4,35,0.0,34,11,16.1,100.22,,,LegendNANA,2023-06-17 22:00:00
19.3,5.5,40,0.0,34,15,16.1,100.23,,,LegendNANA,2023-06-17 23:00:00
18.8,7.1,46,0.0,32,13,16.1,100.26,,,LegendNANA,2023-06-18 00:00:00
18.3,7.8,50,0.0,33,15,16.1,100.23,,,LegendNANA,2023-06-18 01:00:00
17.8,7.9,52,0.0,34,17,16.1,100.23,,,LegendNANA,2023-06-18 02:00:00
17.4,7.9,53,0.0,33,18,16.1,100.23,,,LegendNANA,2023-06-18 03:00:00
17.1,7.5,53,0.0,34,13,16.1,100.25,,,LegendNANA,2023-06-18 04:00:00
15.4,8.5,63,0.0,27,8,16.1,100.31,,,LegendNANA,2023-06-18 05:00:00
15.7,8.9,64,0.0,29,8,16.1,100.36,,,LegendNANA,2023-06-18 06:00:00
16.8,11.4,70,0.0,24,5,16.1,100.41,,,LegendNANA,2023-06-18 07:00:00
18.3,10.7,61,0.0,24,5,16.1,100.44,,,LegendNANA,2023-06-18 08:00:00
18.1,10.5,61,0.0,15,8,16.1,100.4,,,LegendNANA,2023-06-18 09:00:00
19.0,11.1,60,0.0,17,8,16.1,100.38,,,LegendNANA,2023-06-18 10:00:00
18.6,11.3,62,0.0,21,9,16.1,100.42,,,LegendNANA,2023-06-18 11:00:00
18.8,12.1,65,0.0,21,5,16.1,100.43,,,LegendNANA,2023-06-18 12:00:00
20.7,11.9,57,0.0,17,11,16.1,100.42,,,LegendNANA,2023-06-18 13:00:00
21.0,14.1,64,0.0,21,5,16.1,100.39,,,LegendNANA,2023-06-18 14:00:00
23.3,11.7,47,0.0,11,8,12.9,100.32,25.0,,LegendNANA,2023-06-18 15:00:00
21.6,13.7,60,0.0,7,13,16.1,100.3,25.0,,LegendNANA,2023-06-18 16:00:00
20.5,15.8,74,0.0,7,13,16.1,100.35,25.0,,LegendNANA,2023-06-18 17:00:00
20.0,15.7,76,0.0,8,11,16.1,100.33,,,LegendNANA,2023-06-18 18:00:00
19.0,15.9,82,0.0,9,17,14.5,100.36,,,LegendNANA,2023-06-18 19:00:00
18.2,14.4,78,0.0,7,24,16.1,100.37,,,LegendNANA,2023-06-18 20:00:00
17.9,14.3,79,0.0,7,18,16.1,100.43,,,LegendNANA,2023-06-18 21:00:00
17.7,13.9,78,0.0,7,15,16.1,100.5,,,LegendNANA,2023-06-18 22:00:00
17.7,13.7,77,0.0,7,17,16.1,100.49,,,LegendNANA,2023-06-18 23:00:00
17.4,14.0,80,0.0,5,17,16.1,100.5,,,LegendNANA,2023-06-19 00:00:00
17.7,13.7,77,0.0,8,11,16.1,100.53,,,LegendNANA,2023-06-19 01:00:00
17.0,13.6,80,0.0,6,21,16.1,100.54,,,LegendNANA,2023-06-19 02:00:00
16.7,13.5,81,0.0,6,21,16.1,100.55,,,LegendNANA,2023-06-19 03:00:00
16.5,13.4,82,0.0,6,18,16.1,100.53,,,LegendNANA,2023-06-19 04:00:00
16.4,13.4,82,0.0,7,18,16.1,100.63,,,LegendNANA,2023-06-19 05:00:00
17.0,13.8,81,0.0,6,22,16.1,100.66,,,LegendNANA,2023-06-19 06:00:00
17.9,14.1,78,0.0,6,24,16.1,100.69,,,LegendNANA,2023-06-19 07:00:00
18.5,14.5,77,0.0,7,28,16.1,100.72,,,LegendNANA,2023-06-19 08:00:00
18.9,15.0,78,0.0,7,28,16.1,100.75,,,LegendNANA,2023-06-19 09:00:00
19.4,15.3,77,0.0,7,28,16.1,100.76,,,LegendNANA,2023-06-19 10:00:00
19.8,15.8,78,0.0,7,26,16.1,100.78,,,LegendNANA,2023-06-19 11:00:00
20.3,15.6,74,0.0,6,30,16.1,100.81,25.0,,LegendNANA,2023-06-19 12:00:00
20.7,15.4,71,0.0,7,28,16.1,100.79,25.0,,LegendNANA,2023-06-19 13:00:00
20.9,14.1,65,0.0,6,28,16.1,100.8,,,LegendNANA,2023-06-19 14:00:00
21.7,13.4,59,0.0,6,28,16.1,100.78,25.0,,LegendNANA,2023-06-19 15:00:00
21.7,13.0,57,0.0,6,30,16.1,100.75,,,LegendNANA,2023-06-19 16:00:00
20.7,13.0,61,0.0,7,22,16.1,100.73,,,LegendNANA,2023-06-19 17:00:00
20.3,12.6,61,0.0,7,30,16.1,100.74,,,LegendNANA,2023-06-19 18:00:00
19.8,12.2,61,0.0,6,32,16.1,100.78,,,LegendNANA,2023-06-19 19:00:00
19.6,13.2,66,0.0,6,28,16.1,100.81,,,LegendNANA,2023-06-19 20:00:00
18.8,13.8,73,0.0,6,34,16.1,100.88,,,LegendNANA,2023-06-19 21:00:00
18.3,14.3,77,0.0,7,18,16.1,100.91,,,LegendNANA,2023-06-19 22:00:00
19.0,14.5,75,0.0,6,30,16.1,100.95,,,LegendNANA,2023-06-19 23:00:00
19.6,13.6,68,0.0,6,34,16.1,100.96,,,LegendNANA,2023-06-20 00:00:00
19.6,14.1,70,0.0,6,37,16.1,100.97,,,LegendNANA,2023-06-20 01:00:00
19.4,14.0,71,0.0,5,41,16.1,100.97,,,LegendNANA,2023-06-20 02:00:00
19.5,13.7,69,0.0,5,41,16.1,100.98,,,LegendNANA,2023-06-20 03:00:00
19.3,13.6,69,0.0,5,41,16.1,100.99,,,LegendNANA,2023-06-20 04:00:00
19.2,13.5,69,0.0,5,39,16.1,101.04,,,LegendNANA,2023-06-20 05:00:00
19.2,13.0,67,0.0,5,41,16.1,101.1,,,LegendNANA,2023-06-20 06:00:00
19.8,12.7,63,0.0,6,41,16.1,101.14,,,LegendNANA,2023-06-20 07:00:00
20.5,13.1,62,0.0,5,45,16.1,101.19,,,LegendNANA,2023-06-20 08:00:00
20.6,14.0,65,0.0,6,41,16.1,101.27,,,LegendNANA,2023-06-20 09:00:00
21.0,14.3,65,0.0,5,43,16.1,101.29,25.0,,LegendNANA,2023-06-20 10:00:00
21.8,14.0,61,0.0,5,43,16.1,101.29,25.0,,LegendNANA,2023-06-20 11:00:00
20.7,14.1,66,0.0,6,32,16.1,101.32,,,LegendNANA,2023-06-20 12:00:00
21.7,15.2,66,0.0,6,28,16.1,101.3,26.0,,LegendNANA,2023-06-20 13:00:00
21.9,14.5,62,0.0,8,21,16.1,101.29,26.0,,LegendNANA,2023-06-20 14:00:00
21.7,14.9,65,0.0,6,24,16.1,101.27,26.0,,LegendNANA,2023-06-20 15:00:00
21.7,14.8,65,0.0,6,18,16.1,101.25,26.0,,LegendNANA,2023-06-20 16:00:00
22.3,13.3,56,0.0,6,24,16.1,101.2,25.0,,LegendNANA,2023-06-20 17:00:00
22.1,12.7,55,0.0,6,24,16.1,101.21,25.0,,LegendNANA,2023-06-20 18:00:00
21.3,11.9,55,0.0,6,22,16.1,101.22,,,LegendNANA,2023-06-20 19:00:00
20.7,11.5,55,0.0,6,18,16.1,101.23,,,LegendNANA,2023-06-20 20:00:00
19.6,12.3,62,0.0,6,15,16.1,101.27,,,LegendNANA,2023-06-20 21:00:00
19.5,12.4,63,0.0,7,15,16.1,101.3,,,LegendNANA,2023-06-20 22:00:00
20.3,11.9,58,0.0,6,15,16.1,101.32,,,LegendNANA,2023-06-20 23:00:00
20.1,11.6,58,0.0,6,17,16.1,101.31,,,LegendNANA,2023-06-21 00:00:00
20.2,11.8,58,0.0,8,15,16.1,101.31,,,LegendNANA,2023-06-21 01:00:00
20.9,12.0,56,0.0,5,17,16.1,101.27,,,LegendNANA,2023-06-21 02:00:00
21.1,12.0,56,0.0,5,28,16.1,101.26,,,LegendNANA,2023-06-21 03:00:00
19.8,12.7,63,0.0,5,26,16.1,101.3,,,LegendNANA,2023-06-21 04:00:00
19.5,13.5,68,0.0,6,24,16.1,101.36,,,LegendNANA,2023-06-21 05:00:00
19.8,13.9,69,0.0,6,30,16.1,101.38,,,LegendNANA,2023-06-21 06:00:00
20.3,14.1,67,0.0,6,35,16.1,101.42,,,LegendNANA,2023-06-21 07:00:00
20.7,15.1,70,0.0,6,35,16.1,101.47,25.0,,LegendNANA,2023-06-21 08:00:00
20.6,15.2,71,0.0,7,37,16.1,101.5,25.0,,LegendNANA,2023-06-21 09:00:00
20.9,16.1,74,0.0,6,35,16.1,101.49,26.0,,LegendNANA,2023-06-21 10:00:00
20.9,16.5,76,0.0,7,22,16.1,101.49,26.0,,LegendNANA,2023-06-21 11:00:00
20.9,16.8,77,0.0,7,24,16.1,101.45,26.0,,LegendNANA,2023-06-21 12:00:00
21.9,17.2,75,0.0,7,18,16.1,101.39,27.0,,LegendNANA,2023-06-21 13:00:00
23.2,17.5,70,0.0,7,21,16.1,101.34,29.0,,LegendNANA,2023-06-21 14:00:00
22.8,17.1,70,0.0,7,21,16.1,101.28,28.0,,LegendNANA,2023-06-21 15:00:00
23.2,16.6,66,0.0,7,18,16.1,101.24,28.0,,LegendNANA,2023-06-21 16:00:00
22.8,15.8,64,0.0,7,18,16.1,101.23,27.0,,LegendNANA,2023-06-21 17:00:00
22.5,14.0,58,0.0,6,18,16.1,101.22,26.0,,LegendNANA,2023-06-21 18:00:00
22.0,12.9,56,0.0,7,17,16.1,101.19,25.0,,LegendNANA,2023-06-21 19:00:00
22.3,11.9,51,0.0,6,15,16.1,101.17,25.0,,LegendNANA,2023-06-21 20:00:00
20.5,12.3,59,0.0,6,15,16.1,101.23,,,LegendNANA,2023-06-21 21:00:00
21.6,11.2,51,0.0,6,17,16.1,101.21,,,LegendNANA,2023-06-21 22:00:00
20.5,13.6,64,0.0,7,18,16.1,101.21,,,LegendNANA,2023-06-21 23:00:00
19.5,14.2,71,0.0,7,15,16.1,101.17,,,LegendNANA,2023-06-22 00:00:00
19.8,14.4,71,0.0,7,17,16.1,101.17,,,LegendNANA,2023-06-22 01:00:00
19.4,14.9,75,0.0,7,17,16.1,101.15,,,LegendNANA,2023-06-22 02:00:00
19.0,14.9,77,0.0,6,21,16.1,101.13,,,LegendNANA,2023-06-22 03:00:00
18.5,15.2,81,0.0,8,15,16.1,101.14,,,LegendNANA,2023-06-22 04:00:00
17.9,15.4,85,0.0,8,13,16.1,101.16,,,LegendNANA,2023-06-22 05:00:00
18.6,16.1,85,0.0,8,13,16.1,101.19,,,LegendNANA,2023-06-22 06:00:00
19.8,16.0,78,0.0,9,15,16.1,101.25,,,LegendNANA,2023-06-22 07:00:00
19.7,15.8,78,0.0,10,15,16.1,101.28,,,LegendNANA,2023-06-22 08:00:00
20.0,15.1,73,0.0,11,15,16.1,101.26,,,LegendNANA,2023-06-22 09:00:00
20.4,15.3,72,0.0,9,15,16.1,101.23,25.0,,LegendNANA,2023-06-22 10:00:00
20.6,14.8,69,0.0,9,15,16.1,101.23,,,LegendNANA,2023-06-22 11:00:00
20.9,15.0,69,0.0,8,17,16.1,101.17,25.0,,LegendNANA,2023-06-22 12:00:00
19.9,14.6,71,0.0,8,21,16.1,101.08,,,LegendNANA,2023-06-22 13:00:00
20.1,14.8,71,0.0,7,24,16.1,101.02,,,LegendNANA,2023-06-22 14:00:00
21.8,14.0,61,0.0,6,28,16.1,100.97,25.0,,LegendNANA,2023-06-22 15:00:00
